Unnamed: 0,film-url,review,polarity
128818,http://www.allocine.fr/film/fichefilm-59696/critiques/spectateurs,"Ah voila un jeune réalisateur plein d'ambition qui veut à lui tout seul dénoncer les dysfonctionnements du système judiciaire français.. Pour cela il faudrait qu'il ait eu la maitrise d'un Chabrol par exemple et le malheureux en est loin.. Le résultat ? prétentieux, balisé, prévisible et le malheureux ""héros"" n'est à aucun moment attachant ! le comble je n'avais qu'une envie qu'il aille en prison et que ce film enfin arrive à sa fin !!",0
103165,http://www.allocine.fr/film/fichefilm-4508/critiques/spectateurs,"Suite au visionnage de ""La marche"", intrigué par le fait divers ignoble qui survient justement au cours du mouvement pacifiste initié en 1983, j'ai découvert qu'il existait un film inspiré de cet homicide à caractère raciste, à savoir la défenestration d'un jeune nord-africain par 3 légionnaires, sous les yeux des autres passagers incapables de réagir ni de témoigner spontanément. Si ""Train d'enfer"" a le mérite de montrer du doigt cette abomination, il se contente de s'en servir comme point de départ à une intrigue de corruption politico-policière au sein d'une petite ville de province. Or ce polar signe Roger Hanin est un film confondant d'amateurisme, à l'intrigue cousue de fil blanc, usant et abusant des clichés les plus lourds, au risque d'être contre-productif (le terme bicot est employé un nombre incalculable de fois). Malgré un casting prometteur, l'interprétation est laborieuse, les invraisemblances permanentes et la réalisation approximative. Un film qui illustre bien un certain cinéma français des années 80, ce qui n'est pas un compliment...",0
46331,http://www.allocine.fr/film/fichefilm-175746/critiques/spectateurs,"la scène d'ouverture pouvait présager d'un bon petit film d'horreur et bien non plouf , tout tombe à l'eau il s'agit plutôt d'un thriller et non d'un film d'horreur , ça discute , ça tente de faire peur et ça n'y arrive pas , c'est long et ennuyeux même si l'interprétation est plutôt bonne, grosse déception , ne pas se fiez à la bande annonce",0
83282,http://www.allocine.fr/film/fichefilm-25685/critiques/spectateurs,"Sur la pochette du DVD que j'avais emprunté était inscrit l'extrait d'une critique qui disait ""Le film de guerre le plus puissant depuis ""Full Metal Jacket"" ou un truc comme ça... Enfin bref même si ""Full Metal Jacket"" n'est pas mon Kubrick favori, il faut bien reconnaître que c'est une oeuvre très puissante donc je me suis jeté sur ce film israélien sans hésiter... En plus, il a le mérite d'aborder un conflit rarement évoqué au cinéma, ou du moins j'ai jamais vu de films avant l'évoquant, à savoir comme c'est indiqué dans le titre la Guerre du Kippour. Et on est mis non pas du point de vue de soldats mais de secouristes, deuxième petite originalité. Mais voilà... Au début on a un couple qui fait l'amour en s'engluant dans de la peinture et à la fin on a ce même couple qui fait l'amour en s'engluant dans de la peinture, pourquoi ??? Parce que ça fait intello... Entre les deux, on a le droit à une succession de scènes quasi-identiques, on peut pas le reprocher entièrement puisque c'est ça le quotidien sur le front, et malgré une ou deux scènes pas trop mal réussies à ce niveau-là le manque de moyen est évident. Ça irait encore avec tout ça s'il n'y avait pas en plus d'incessantes séquences de bavardage sans intérêt et vite très ennuyeuses. L'idée de départ est bonne, le contexte intéressant, la mise en scène pauvre mais ça peut encore aller ; par contre le scénario... Pour le ""film de guerre le plus puissant depuis ""Full Metal Jacket"", on repassera... Avec ce film, ""Kippour"" qui religieusement signifie ""Grand Pardon"", qui historiquement signifie ""guerre"" malheureusement, cinématographiquement peut signifier ""ennui"".",0
77421,http://www.allocine.fr/film/fichefilm-221499/critiques/spectateurs,"Évidemment, je cherche les ennuis en allant voir un film bissao-guinéen en noir et blanc tourné avec deux bouts de ficelle par un jeune réalisateur portugais natif du Mozambique. A quoi m'attendais-je ? Aux effets pyrotechniques de Die Hard ? Au charisme de Leo DiCaprio dans Blood Diamond ? Comme de bien entendu, je me suis copieusement endormi devant cette fable déstructurée mettant en scène une fiancée qui entreprend avec son père un long voyage pour retrouver son promis, à Tabato, un village mandingue de griots situé à la frontière du Mali. Le vieux père est encore hanté par le souvenir de la guerre. Ce lent voyage est à la fois une plongée au bout de l'enfer où sa fille perdra sa vie (ça c'était un spoiler ... mais puisque personne n'ira voir ce film, ce n'est pas si grave) mais où il y retrouvera son âme (ce qui fait une belle jambe à sa fille qui entretemps l'a perdue On pense évidemment à ""Tabou"" de Miguel Gomes qui, grâce à la couverture qu'en fit Télérama, attira plus de 100.000 spectateurs l'an passé et dont l'action se déroulait dans le Mozambique mythifié de la colonisation portugaise : même atmosphère (post)coloniale, même moiteur tropicale, mêmes sonorités lusophones, même noir et blanc nostalgique. Hélas, ""La bataille de Tabatô"" n'a pas la poésie de ""Tabou"". Autant le choix du noir et blanc se justifiait chez Miguel Gomes, autant il n'a aucun sens chez João Viana qui réussit à rendre ternes les scènes de marché et les paysages archipélagiques des Bijagos. Bref, c'est une purge que je déconseille, sauf à ceux - et je les imagine peu nombreux - qu'attire le cinéma bissao-guinéen.",0
77407,http://www.allocine.fr/film/fichefilm-200962/critiques/spectateurs,"Je sais très bien que ce film n'est clairement pas considéré comme un très grand film d'horreur, mais personnellement, ce film m'a terrifié Je trouve l'ambiance horriblement glauque, sentiment renforcé par les excellentes musiques composées ici. Mention spéciale aux scènes de meurtres qui font désormais partis de mes cauchemars...",1
75981,http://www.allocine.fr/film/fichefilm-246532/critiques/spectateurs,"Autant j'ai adhéré à la première moitié du film, autant la deuxième (après le fameux twist) m'a carrément agacée. Dommage d'avoir sombré dans la facilité car il y avait matière à rendre cette deuxième partie plus machiavélique monsieur Laugier. Mais non, au lieu de ça on assiste à un enchainement de scènes sans intérêt, juste glauques, voir risibles (la fête - avec Lovecraft d'ailleurs - où Beth fonce à travers la porte pour retourner dans le présent), et on fini pas ne plus éprouver d'empathie pour ces deux gamines. Le film est maîtrisé de bout en bout, rien à dire là dessus, et les acteurs sont convaincants (les bourreaux sont d'ailleurs flippants), mais le scénario manque hélas d'originalité...",0
73546,http://www.allocine.fr/film/fichefilm-244238/critiques/spectateurs,"Ça démarre bien c'est sympa, le couple Canet Cotillard est attachant Et pis Ca part de travers La fin est interminable, ridicule et dérangeante Seul l'attachement entre 2 protagonistes reste sympa A éviter",0
153238,http://www.allocine.fr/film/fichefilm-311/critiques/spectateurs,"Une comédie cultissime, cinéphilique et inspirée, portée par le duo John Belushi - Dan Aykroyd... The Blues Brothers, c'est un peu de La Nuit du Chasseur, un soupçon de ringardise, des dialogues désopilants, énormément de rythme et de musique... Divertissement populaire, décalé, endiablé, le film de John Landis est également l'occasion de retrouver James Brown, Aretha Franklin et même Ray Charles dans leur propre rôle. Des scènes anthologiques ( on pense parfois aux films de Laurel et Hardy, dans cette manière de traiter le duo comique ), des longueurs un tantinet abusives ( la poursuite en bagnoles du dernier quart d'heure, excessive mais jubilatoire ) ainsi qu'une bande originale incontournable ( le fameux Everybody Needs Somebody, l'excellent Gimme some Lovin')... Tout ceci participe à la réussite d'une comédie familiale euphorisante, à peine démodée - car tellement décomplexée que le ridicule y est de rigueur - et surtout emblématique de toute une génération musicale. Un classique à voir et à revoir...",1
145131,http://www.allocine.fr/film/fichefilm-221252/critiques/spectateurs,"Il y a dans ""Métamorphoses"" une belle affiche et une bonne idée de base. Hélas, ça s'arrête là. Le jeu des acteurs est hasardeux, ils donnent l'impression de réciter leur texte... Une déambulation de nus même pas mis en valeur par la nature, tout est surfait, mal joué, improbable mais pas drôle, lisse et prétentieux. Seuls bons points: le rôle de Junon et les deux chansons de Baxter Dury qui constituent la BO. Une grande fan de Christophe Honoré très déçue par cette vaste blague.",0
52640,http://www.allocine.fr/film/fichefilm-20151/critiques/spectateurs,"Plusieurs personnages , 3 histoires mais un seul fil conducteur qui les relie toutes les histoires entre elles sans que les personnages ne le sachent . Chacun de ces personnages se voit confronter à une situation extrême alors qu'au début tout allait bien pour eux et puis viens l’événement déclencheur qui va bouleverser leurs vies à jamais , une chose est sûre aucun de ces personnages n'en ressortira indifférent ou inchangé . ""Babel"" est comme un puzzle qui se construit au fil des minutes , plus on avance , plus on se demande ce qui va arriver à chacun des personnages qui sont en mauvaise posture . Les acteurs sont tous très bons sauf les japonais avec qui j'ai eu beaucoup de mal a accrocher ainsi qu'a leur histoire que j'ai trouvé mauvaise et inintéressante par rapport aux autres . C'est surtout le duo Pitt - Blanchett qui m'a le plus marqué , leurs interprétations sont excellentes et leur histoire très intense et tendue . Alejandro González Iñárritu nous offre un thriller dramatique avec une fin un peu spéciale mais bonne où il n'y a pas une seconde d'ennui .",1
139089,http://www.allocine.fr/film/fichefilm-57529/critiques/spectateurs,"Zack Snyder est un prodige du cinéma, il nous l'avais déjà montré avec L'armée des Morts remake de Zombie de George Romero. Ici il nous offre un péplum avec un scénario plutôt basique mais l'esthétique règne en maitre, les scènes de combat sont vraiment maitrisés et saignante a souhait (dans la limite du grand public). Un bon casting, beaucoup de figurants, des dialogues plus ou moins travailler et la façon de filmer et les décors sont vraiment excellents. A voir bien évidement !",1
113342,http://www.allocine.fr/film/fichefilm-43152/critiques/spectateurs,"Une comédie sur un sujet tabou. Seulement la pilule est difficile à avaler, le changement brutale qu'un ""normal"" peut avoir au contact des handicapés est trop hypocrite. L'humour est pas très bon. Bref, une étoile symbolique.",0
59773,http://www.allocine.fr/film/fichefilm-207252/critiques/spectateurs,"Après cet immonde et grotestque ""Appartement 1303"", j'avais envie de laisser une chance à Mischa Barton mais quelle erreur n'ai-je pas commise là ! Ce film est tout aussi dénué d'intérêt... La réalisation est fade, les acteurs soporifiques et l'histoire, qui aurait pu relever le niveau ne fait qu'enfoncer un peu plus le tout ! A regarder en cas d'insomnie aggravée !!!",0
13708,http://www.allocine.fr/film/fichefilm-191015/critiques/spectateurs,"À la base de ""I wish"", il y avait un beau scénario. Dommage, il a été saccagé par le réalisateur... Les personnages n'ont aucune épaisseur (à l'exception du fils du guitariste). La mise en scène est inexistante ; très souvent on ne comprend rien... Les dialogues sont d'une indigence rarement atteinte. Il n'y a rien pour sauver le film. La photo est très bas de gamme ; quant à la musique, elle est d'une niaiserie totalement dépassée. Il faut supporter un problème de pipi qui n'apporte rien. Catastrophe supplémentaire, le film dure plus de deux heures. Difficile de ne pas somnoler périodiquement. Les critiques du ""Masque et la Plume"" ont a-do-ré. Décidément, les bobos parisiens vivent dans un monde bien étrange...",0
111618,http://www.allocine.fr/film/fichefilm-123916/critiques/spectateurs,"Une bande originale vraiment extraordinaire au service d'un film humaniste réalisé de façon subtile et intelligente. Dense, violent émotionnellement, magnifique, des actrices épatantes dans des rôles difficiles. De quoi se réconcilier avec le cinéma allemand. Un chef d'œuvre.",1
68360,http://www.allocine.fr/film/fichefilm-58911/critiques/spectateurs,"Un film passionant, intelligent, finement mis en scène, doté d'un casting vertigineux. Un hommage aux comics.",1
159293,http://www.allocine.fr/film/fichefilm-39811/critiques/spectateurs,"Biensur rien de nouveau mais tellement bon a regarder! On passe un super moment et perso qui rêverais pas de faire une virer en voiture avec des potes comme ds le film? Britney joue très bien pour son premier film, je ne vois pas pourquoi on la rabaisserai c'est de la mauvaise volonté.",1
10504,http://www.allocine.fr/film/fichefilm-246064/critiques/spectateurs,"Un film d’une puissance... Je ne connaissais pas du tout Tonya Harding avant d’aller voir le film donc déjà c’est une super découverte. Ensuite, c’etait un plaisir pour les yeux de regarder ce magnifique sport qu’est le patinage artistique. Enfin, quelles émotions il suscite ! On va de rebondissements en rebondissements... C’est époustouflant ! Croyez-moi, on ressort complètement ahuri et marqué par ce film ! Je le recommande vivement ! :)",1
142784,http://www.allocine.fr/film/fichefilm-129167/critiques/spectateurs,"film extrêmement moyen , réplique pas drôle , mais le film est sauvé par 1 scène extrêmement drôle . Sinon le reste est a oublié",0
126758,http://www.allocine.fr/film/fichefilm-14725/critiques/spectateurs,"C'est le genre de film où dès les premières minutes on sat déjà la fin !! En ce qui me concerne ça ne me suffit pas pour apprécier un film ! C'est vrai George Clooney est charmant, de même que Michelle Pfeiffer mais il n'arrive pas à sauver le film.",0
24374,http://www.allocine.fr/film/fichefilm-30749/critiques/spectateurs,"Le cinoche australien donne aussi bien dans les vrombissements assourdissants des « Mad Max » (ça tombe bien car Steve Bisley joue aussi dans ce film) que dans la senteur bucolique des fleurs immaculèes de ""Picnic at Hanging Rock"". Rèalisè entre ces deux classiques importants du 7ème art, ""Summer City"" ne cherche pas vraiment la vitesse! Bien au contraire, le rythme est voulu à ce point lent et insignifiant qu'il crèe une sorte de malaise l'heure passèe! Un film assez ennuyeux dans sa première heure avec une image vieillotte et un son audio nèant! Pas de miracle à attendre d'une copie 16 mm irrèmèdiablement tramèe à la dèfinition incertaine! Les acteurs sont mèdiocres et il n'y a pas grand chose à se mettre sous la dent si ce n'est quelques figures d'amateurismes en surf, le « Johnny B.Good » à l'australienne et la scène d'amour dans le silo! Reste encore l'èpilogue terminant le film sur des points de suspension inquiètants quant à la santè mentale d'un certain James Elliott!C'est anecdotique mais Mel Gibson y trouve son premier rôle au cinèma...",0
91995,http://www.allocine.fr/film/fichefilm-34184/critiques/spectateurs,"Un des meilleurs films d'aventures pures, parce que, porté par la musique et l'originalité des interprétations, le récit, s'il se permet quelques libertés avec la vraie histoire, intègre les notions de simplicité et de lyrisme dans le tissu narratif. Il faut le voir pour le croire, ce qui est un peu dur car il n'est pas encore sorti en DVD et la VHS est très rare.",1
56617,http://www.allocine.fr/film/fichefilm-144804/critiques/spectateurs,"Même si on s'en tient à la vrai histoire certain détails sont à refaire. On reste pris pas l'interrogation de comment ça va ce finir, mais c'est tout.",0
27379,http://www.allocine.fr/film/fichefilm-5095/critiques/spectateurs,"Emmanuelle Riva, Belmondo, un beau film philosophique sur la religion et les doutes de la vie.",1
142396,http://www.allocine.fr/film/fichefilm-258092/critiques/spectateurs,"Par ce qu'il raconte, ce qu'il montre, par la démarche et le point de vue employé, Caniba se pose comme une expérience totale, une plongée ultra-contemplative dans la psyché humaine, où la sensation primera toujours sur l'information. Difficile de donner un avis le concernant, tant le travail cinématographique dépasse la notion même d'opinion catégorisante du spectateur. Impossible de le recommander en réalité, tant la démarche radicale sera débattue, provoquant tour à tour admiration ou rejet. Il faut le voir pour le croire. Il faut le vivre, et ainsi contempler l'inimité du mal avec un voyeurisme exceptionnel... Caniba immortalise le Jamais Vu avec une terrifiante objectivité. Alors, au-delà de tous ces reproches compréhensibles qui viendront tuer la réputation du film auprès du grand public (lenteur, primauté de la sensation sur l'information, démarche filmique frustrante, violence...), saluer un tel travail me semble plus que nécessaire.",1
4444,http://www.allocine.fr/film/fichefilm-109539/critiques/spectateurs,"Un des meilleurs films que j'ai pu visionner... A ne pas mettre entre toutes les mains bien entendu. Comme d'autres l'ont déjà dit énorme potentiel d'anticipation de la part du scénariste. Quoi qu'on en dise on est en plein dedans, il n'y a qu'a regarder attentivement autour de soi pour le constater. Ceci dit, une bonne nouvelle c'est qu'il n'est pas encore trop tard pour faire bouger les choses... Du moins pour celles et ceux qui ont compris le second degré du film. Alors je citerais ce qui sera demain un des plus grands philosophes du 21eme (dany boon). ""Les gens, il faut lire! évadez vous! harlequin champion de l'amour!!!""",1
121763,http://www.allocine.fr/film/fichefilm-135205/critiques/spectateurs,"Faux documentaire consternant de médiocrité suivant la vie d'un cul-terreux et de sa mère acariâtre. Le niveau de bêtise atteint sidère. Cherchant à tout prix la vanne culte, la réplique qui tue. Alors que le principe de base est déjà stupide. Comme si un mec déguisé en vieille était une idée géniale à mourir de rire; que des fausses dents dégueulasses et une salopette était un vrai ressort humoristique. Et que le monde paysan cachait ce genre d'individus. C'est bête à pleurer.",0
87198,http://www.allocine.fr/film/fichefilm-196703/critiques/spectateurs,magnifique film. trés emouvant et belle histoire. je vous le conseille,1
119074,http://www.allocine.fr/film/fichefilm-58861/critiques/spectateurs,"Evidemment, c’est prévisible et évidemment, rose bonbon à en faire une indigestion. Mais ça ne le savions nous pas déjà avant de nous aventurer à cette ‘high-school reunion’ ? Si, et au final, le résultat est bien celui qui était attendu, ni plus, ni moins. Avec sa bande originale 80’s/90’s pop bubble-gum, sa réalisation créative et gentiment débridée, et le charme illuminant de Lisa Kudrow et Mira Sorvino, ROMY ET MICHELLE, 10 ANS APRES constitue un divertissement doux, léger, acidulé et sans conséquence, dont on aurait tort de ne pas en rire, tellement c'est gros.",1
82319,http://www.allocine.fr/film/fichefilm-31776/critiques/spectateurs,"Les films sur les apocalypses manquaient à l'appel,Malevil est un des rares à montrer un monde ravagé par le nucléaire.Son casting a de quoi attirer puisque Villeret,Serrault et Dutronc sont de la partie.Ces derniers étant trés bons,ils ménent le film à bon train mais hélas la mise en scéne bourrée de pretention auteuriste est plus que lente,une lenteur nécéssaire à la mise en place de l'atmosphére mais qui s'avére plus que soporifique.Un film à voir une fois pour son traitement mais il faut étre préparer à ce genre de film d'auteur.",0
16232,http://www.allocine.fr/film/fichefilm-34509/critiques/spectateurs,"Quelle surprise (ironie hein), encore un film revival de super héros où on nous montre le côté humain, le côté faible du héros... Les rares scènes d'action sont plutôt pas mal, mais sinon la majorité du film se traîne en longueurs interminables, et Eric Bana n'était vraiment pas le bon choix pour jouer Bruce Banner.",0
100821,http://www.allocine.fr/film/fichefilm-233168/critiques/spectateurs,"Nous sommes à quelque semaines de la chute de Ben Ali. Trois amis, membres d’un orchestre traditionnels, se serrent les coudes pour survivre. Moha, musicien doué mais découragé cherche désespérément de l’argent pour se payer une place sur un bateau clandestin vers Europe. Walid, beau gosse, compte sur son charme pour s’en sortir. Fathi trime dur pour obtenir un poste d’enseignant ; il est amoureux de Noura, qui travaille à la réception d’un grand hôtel. Issue de la classe moyenne et avec une formation multilingue, Noura semble mieux armée que chacun des trois garçons pour affronter la vie. Elle sera pourtant la seule d’entre eux à être, d’entrée de jeux, sensible aux arguments du printemps arabe, avant même que le suicide d’un jeune vendeur de légumes ne provoque les émeutes qui balayeront Ben Ali. En nous entraînant à la suite de chacun des trois personnages, Raja Amari nous livre bien des facettes de cette crise : le désespoir au départ silencieux des plus modestes, la corruption des fonctionnaires, le rôle moteur des classes moyennes dans le déclenchement du mouvement, l’isolement et l’incompréhension du clan Ben Ali. Comme dans tous les films de Raja Amari (bien que Printemps tunisien ait été à l’origine une commande de Arte), les hommes semblent à la remorque des femmes. C’est ici le cas de Fathi, subjugué et gentiment dominé par Noura ; c’est aussi le cas de Ben Ali lui même, que l’on aperçoit à peine et qui paraît un jouet dans les mains de son épouse…",1
67093,http://www.allocine.fr/film/fichefilm-200297/critiques/spectateurs,"Avis personnel. Une ""vieillerie"" que j'ai revue pour la 3e ou 4e fois mais que je regarde toujours avec le même plaisir un peu désuet. Tous les ingrédients de décors et de personnages du western d'époque sont ici réunis avec la ville en planches aux mains de vilains sans foi ni loi, des coups de feu à gogo, le saloon, ses chanteuses-danseuses, son pianiste, son vieil ivrogne et son shérif honnête qui perd la vie parce qu'il voulait faire respecter la loi. Puis vint celui qui devait arriver: Audie Murphy jouant d'abord les ingénus pour se révéler de plus en plus dur et implacable au fil de l'histoire. Le film réussit à mélanger plutôt efficacement des séquences de pur western classique à d'autres de comédies parfois carrément burlesques et aussi de drame, bien entendu. Belle prestation d'Audie Murphy dont le jeu est plus nuancé que dans pas mal d'autres rôles souvent assez simplistes qu'on lui a confiés dans sa quarantaine de film. Une relique, sans doute, mais qui vaut le coup d’œil sur tous les plans, à mon avis. La mise en scène est efficace et claire, le climat et l'ambiance bien typés et la musique vraiment dans l'air du genre de l'époque. Pourquoi ne pas se laisser tenter?",1
133131,http://www.allocine.fr/film/fichefilm-22925/critiques/spectateurs,"Adapté du roman éponyme de Patricia Highsmith, Le Talentueux M. Ripley (2000) est à ce jour, l’une des plus belles réalisations du cinéaste. Et pourtant, niveau choix et qualités, Anthony Minghella nous en offre plus que l’on ne peut l’imaginer, entre le splendide Le Patient Anglais (1997), l’excellent Retour à Cold Mountain (2004) et le passionnant Par Effraction (2007), avec M. Ripley, il nous fait découvrir un homme à la fois exaltant, fascinant, effrayant, manipulateur, élégant, adorable et méfiant. Tant d’adjectif pour un seul homme, si mystérieux, que l’on découvre vite son jeu, usurpateur, faussaire, un véritable génie sachant se fondre dans la masse, se faire passer pour n’importe qui, du bisexuel à un amateur d’art, d’un étudiant à un dandy élégant. Matt Damon se dévoile sous l’œil de la caméra, nous montre ses talents, déjà découvert dans Will Hunting (1998), mais peut exploités dans ses autres films. Une mise en scène habile, un scénario très travaillé, avec une pléiade d’acteurs plus que performants, où se croisent entre autre : Jude Law, Philip Seymour Hoffman, Gwyneth Paltrow, Cate Blanchett et encore Jack Davenport. Une réalisation soignée, où le mystère plane durant tout le film, entre manigances et mensonges, du très bon travail de la part de Minghella et de Sydney Pollack, qui officie en tant que producteur exécutif !",1
159048,http://www.allocine.fr/film/fichefilm-45155/critiques/spectateurs,"Jason Scott Lee n'est pourtant pas du genre à manquer ses rendez-vous, si bien qu'il a toujours su choisir les projets sans jamais ternir son image en franchissant les limites du nanar. A l'exception de ce téléfilm, qui s'il le place en digne successeur de JCVD, le place également là où même Jean-Claude n'a pas été. Une parenthèse inattendue qui aurait pu être évitée ne serait ce qu'en regardant de près la filmographie du réal.",0
89971,http://www.allocine.fr/film/fichefilm-173074/critiques/spectateurs,"Après un premier épisode plus que médiocre pour ne pas dire mauvais, Ghost Rider, le motard à la tête enflammée revient pour une seconde aventure. Si au départ on pouvait ne rien en attendre, les teasers et l'annonce du duo de réalisateurs Mark Neveldine et Brian Taylor avait de quoi susciter une once d'intérêt. En effet, ces premières images nous montraient un Nicolas Cage en roue libre et un Ghost Rider sans limites dans ses actions. Car vomir du feu sur un ennemi ou pisser des flammes sur le titre du film en fin de bande-annonce annonçait un côté vraiment décalé et loufoque. Malheureusement, ça ne suffit pas à faire un bon film. Tout d'abord, on voit qu'il s'agit d'un film fauché tourné avec un budget assez petit pour le genre, et ça décrédibilise assez cette suite. Les décors ne sont pas top et surtout, quand on voit les bagnoles utilisées dans le film, on se rend compte que ça a un côté un peu trop cheap. Ensuite, les acteurs sont... comment dire... originaux? Nicolas Cage est hilarant (dans une scène on dirait qu'il a bouffé chinois et qu'il ne digère pas), Idris Elba est shooté (les réalisateurs devaient surement l'être) et puis il y a Christophe Lambert, qui après Highlander retrouve les joies de manier une épée. Mais son rôle reste anecdotique, ce n'est pas demain la veille que l'acteur au rire culte fera son comeback sur grand écran... Il y a de la folie dans la réalisation, mais ça devient vite lourd. Le scénario est ridicule, mais heureusement les effets spéciaux sont réussis. Car dans le premier Ghost Rider, on ne peut pas dire que le motard fantôme était inquiétant avec un crâne de couleur jaune pisse. Dans cette suite, son look est quand même moins ridicule, avec des effets calcinés sur son squelette. Bref, il faut croire que le Ghost Rider n'aura jamais ses lettres de noblesse au cinéma. La preuve: même Nicolas Cage abandonne le personnage, lui qui tourne tout de même dans du grand n'importe quoi depuis plusieurs années maintenant.",0
127151,http://www.allocine.fr/film/fichefilm-61257/critiques/spectateurs,"Quel cinéphile ne se réjouirait pas à l'idée de découvrir un western avec Loretta Young dans les bras de Gary Cooper. La déception est à l'inverse de l'attente, ce pseudo western est complètement nul. Loretta Young est éblouissante de beauté mais n'a jamais l'occasion de montrer ses talents de comédienne, quant à Gary Cooper j'aimerais savoir ce qu'il a pensé du rôle que Heisler lui a fait jouer, j'espère qu'il avait un sens aigu de l'humour car il est ridicule de bout en bout et même son nom ''Melody'' ne nous fait plus sourire après une heure et demie en sa compagnie. On croirait voir un des premier Tom Mix parlant pour enfant sortant du cours préparatoire et pourtant en 1945 Vidor, Curtiz,Walsh,Hathaway et de Mille avaient déjà réalisé de superbes westerns sans pouvoir y intégrer un couple d'acteur aussi prestigieux. Rien n'est à sauver dans le grand Bill, c'est du cinéma intellectuellement affligeant.",0
87392,http://www.allocine.fr/film/fichefilm-172135/critiques/spectateurs,Excellent film sur les gangsters de la pègre coréenne et leurs pitiés inexistantes. Une démonstration des gens qui sont prêt à donner leurs vie par loyauté ainsi qu'à la perdre!,1
111985,http://www.allocine.fr/film/fichefilm-5087/critiques/spectateurs,"Après un début intéressant le film jouant trop sur sa musique qui est la qualité et le défaut du film, son omniprésence envoûte, mais ne suit en aucun cas le rythme du film, peu importe ce que font les personnages, la musique ne concordera pas. Bon c'est un concept mais une fois qu'on a compris, ça devient lassant, à la fin le film en fait tellement trop que c'est insupportable, vraiment, tout est d'une lenteur, on a l'impression que le réalisateur veut encore nous imposer son film pendant une demi heure de plus juste pour son plaisir. On peut néanmoins noter les effets spéciaux pas mauvais pour l'époque, une utilisation des filtres un peu lourde à la longue, le ton majoritairement sépias du film peu finir par lasser le spectateur. J'aime beaucoup les films lents, il ne faut pas croire, mais là j'ai vraiment l'impression que la lenteur est du remplissage. Surtout que les plans ne sont pas laids, mais ils sont loins d'être géniaux.",0
62420,http://www.allocine.fr/film/fichefilm-17261/critiques/spectateurs,"Attention voila le film qui fait tache dans la filmographie de robert downey jr, et de tommy lee jones mais au contraire reste un des meilleurs films de Wesley Snipes. Pourtant le film ressemble à un mauvais téléfilm. Le fugitif a un petit frère trisomique ...",0
136517,http://www.allocine.fr/film/fichefilm-239708/critiques/spectateurs,"Un Beast of No Nation au féminin sublime et émouvant. C'est un sans faute pour ce film d'Angélina Jolie. L'innocence, l'enfance, la perte, la famille, la guerre, le totalitarisme, autant de sujets aborder avec une justesse absolue.",1
698,http://www.allocine.fr/film/fichefilm-203597/critiques/spectateurs,Nul. Pourquoi ? Parce que ... les personnages et l'absence total de scénario hormis l'idée de base(des mutants irradiés qui tuent on ne sait pourquoi les humains qui passent par là). Rien d'autre à dire il n'y a que ça dans le film.,0
14887,http://www.allocine.fr/film/fichefilm-61230/critiques/spectateurs,"Un très bon film, plein d'humour, de tendresse et de réalisme à la fois, sur la vie des jeunes adultes à Belgrade (Serbie), au début des années 2000. Faute de travail, la jeunesse sombre dans le désoeuvrement dans les banlieux où les barres d'immeubles gris se suivent et se ressemblent. Les jeunes-hommes passent leur temps à boire de la bière, à fumer des produits illicites et à regarder le football à la TV. Les jeunes-femmes se marient et ont des enfants afin d'avoir un mari pour subvenir à leurs besoins. Un jeune-homme tombe amoureux d'une très jolie mannequin mais il passe sans cesse de l'espoir au désespoir. Pourquoi une aussi jolie fille irait avec lui alors qu'il n'a pas un sous en poche? Leur histoire est bien partie mais il est pris d'une crise d'angoisse du fait de l'absence de perspectives dans la vie ce qui l'amène à rejeter la demoiselle avec laquelle il est alors qu'il n'a d'yeux que pour elle et l'aime à mourir. Ceci entrainera une prise de conscience chez lui sur la nécessité de réagir, faire quelque chose de sa vie ... et retrouver sa belle. Le film décrit avec réalisme la vie quotidienne de la plupart des gens en Serbie, qui oscille entre désoeuvrement et désespoir, pour la majorité de la jeunesse, faute de travail. Les acteurs sont pour la plupart jeunes mais ils tiennent très bien leurs rôles ; leurs personnages en deviennent plus vrais que nature. Conclusion : c'est un film que je vous recommande vivement.",1
14894,http://www.allocine.fr/film/fichefilm-27651/critiques/spectateurs,"Un très beau film d'un robot voulant devenir humain, du début a la fin, on suit la vie du robot, ses transformations physiques mais aussi ses petites histoires de coeur! C'est un très beau film très émouvant, avec une fin qui donne la larme a l'oeil. Une belle fiction très captivant , j'adore !",1
5813,http://www.allocine.fr/film/fichefilm-235828/critiques/spectateurs,"J’ai trouvé la plupart des critiques un peu rudes. Comme il est annoncé en introduction du film, oubliez tout ce que vous savez de cette légende. C’est en effet une version résolument moderne qui nous est ici proposée. La réalisation est contemporaine, tout comme les costumes. Plutôt qu’un conte historique, on dirait presqu’un roman d’anticipation. Il n’y a d’ailleurs aucun repère temporel. Un soldat qui revient des tempêtes du désert, un méchant à la voix Darth-Vadorienne, une cathédrale qui ressemble à un vaisseau monolithique, des flèches qui fendent l’air comme dans Matrix, des courses-poursuites en chars et chevaux comme on en ferait en voiture ou en moto, etc. Sans oublier des capuches que l’on revendique comme on ferait aujourd’hui avec des gilets jaunes... Taron Egerton est parfait dans ce rôle. Beau, espiègle, athlétique, il fait même du CrossFit ! Rien de bien innovant dans le scénario, mais les scènes d’action sont efficaces. Bref, on ne s’ennuie pas. Et on s’attend même à une suite...",1
